# RA_1      DEC_1     Unnamed:_0 Field        ID                       RA_2               DEC_2               FWHM               ISOarea KRON_RADIUS        nDet_magPStotal PhotoFlagDet U_PStotal          F378_PStotal       F395_PStotal       F410_PStotal       F430_PStotal       G_PStotal          F515_PStotal       R_PStotal          F660_PStotal       I_PStotal          F861_PStotal       Z_PStotal          e_U_PStotal          e_F378_PStotal       e_F395_PStotal       e_F410_PStotal       e_F430_PStotal       e_G_PStotal           e_F515_PStotal        e_R_PStotal           e_F660_PStotal        e_I_PStotal           e_F861_PStotal        e_Z_PStotal           r_-_i                 r_-_J0660           e(r_-_i)              e(r_-_J0660)          Unnamed:_0.1 GroupID GroupSize Separation        
  54.621179 -35.45074 82118      SPLUS-s26s38 iDR3.SPLUS-s26s38.033191 59.61150464189446  -33.3300308614873   2.5975377999999996 40      3.6754627          12.0            0            18.412395          18.436495          18.582859          18.650223          18.607310000000002 18.601357          18.627604          18.392042          18.107347          18.382710999999997 18.295868          18.411314          0.021340777999999998 0.03263439           0.054919083          0.04834059           0.046823255999999994 0.01823185            0.038132273           0.014317891000000001  0.013983993           0.018185043999999997  0.036182296           0.03528432            0.009331000000003087  0.28469499999999925 0.02314514696366858   0.020013846779465713  ""           1       191       16672.209882056755
  54.621179 -35.45074 82968      SPLUS-s26s38 iDR3.SPLUS-s26s38.046933 60.33082269990064  -32.87635440036846  3.6113708          29      5.347454           12.0            0            22.300777          21.613321          21.855352          22.708358999999998 22.779373          20.989773          20.673414          19.857039999999998 19.155835999999997 19.5506            19.12133           19.209314000000003 0.39006840000000004  0.3536367            0.7516295000000001   1.4052116000000001   1.5114021999999998   0.10156377400000001   0.18115893            0.038866602           0.027152747           0.04567625            0.071287036           0.07003076            0.3064399999999985    0.7012040000000006  0.05997443259497254   0.047411859493932666  ""           1       191       19363.990956120837
  54.621179 -35.45074 106908     SPLUS-s27s33 iDR3.SPLUS-s27s33.038989 51.81813277351561  -34.54808730769783  3.9567059999999996 26      5.1424704000000006 12.0            2            20.826426          20.662003          20.746304000000002 20.197042          20.694471          20.222034          20.13918           19.736067000000002 18.982746          19.783772          19.256493          19.35061           0.14480557           0.19544749           0.32903597           0.19688837           0.2978136            0.07091011            0.14267834            0.041836396           0.024268372000000003  0.05752486            0.07851028            0.07090503            -0.047704999999997    0.7533210000000032  0.07112941408649741   0.04836566871034867   ""           1       191       8881.437034106988 
  54.621179 -35.45074 107885     SPLUS-s27s34 iDR3.SPLUS-s27s34.001749 54.67235585673245  -35.52616012986378  3.7525763999999997 26      6.408362400000001  12.0            2            20.14196           19.275408          19.700714          19.497292          19.491497          19.818737          19.838154          19.807029999999997 19.442543          19.844595          19.746964000000002 19.144787          0.08807964           0.050073757999999996 0.1098014            0.08720069           0.08127582           0.057366222           0.12120839            0.04720991            0.039818417           0.059147265           0.11992282            0.060192805           -0.03756500000000429  0.3644869999999969  0.0756780982794119    0.06175987317501542   ""           1       191       310.19745919104696
  54.621179 -35.45074 108346     SPLUS-s27s34 iDR3.SPLUS-s27s34.008641 54.3230735912183   -35.30014809917181  3.9133668          30      3.6827373999999997 12.0            0            21.80244           21.964132          21.373611          21.070342999999998 20.91468           20.956833          20.360762          19.532253          18.793716          19.214901          18.724022          18.84679           0.38179612           0.43703777           0.44803378           0.3118909            0.25412032           0.1500876             0.1861226             0.037945442           0.024420794           0.034617756           0.04963709400000001   0.046104807000000005  0.31735199999999963   0.7385370000000009  0.05136385498627318   0.04512462463185484   ""           1       191       1029.3723923256634
  54.621179 -35.45074 109607     SPLUS-s27s34 iDR3.SPLUS-s27s34.026815 53.44449125708184  -34.74386797665114  3.8073401          39      4.523282           12.0            0            21.794237          21.726215          21.464207000000002 21.258701000000002 20.640179          20.480420000000002 20.22966           19.370007          18.833473          18.958745999999998 18.605473          18.665218          0.37461826           0.35051838           0.47979295           0.37757075           0.2062592            0.10141037            0.1704755             0.033307996           0.025135335           0.028544663999999997  0.04519539            0.039613716           0.4112610000000032    0.5365339999999996  0.04386593713131992   0.04172778047174617   ""           1       191       4299.692801715475 
  54.621179 -35.45074 109629     SPLUS-s27s34 iDR3.SPLUS-s27s34.027141 53.50745961827551  -34.73551729784952  3.1638782          26      4.445664           12.0            0            19.594566          19.456318          19.453972          19.772072          19.533272          19.688519          19.748034          19.392813          19.106218          19.530071          19.614216          19.481268          0.05686889           0.05747843           0.092152104          0.10777064           0.08377845           0.051417064000000005  0.11216843            0.033875268           0.030792022000000002  0.04555869            0.10670186599999999   0.08090889            -0.13725799999999921  0.28659500000000193 0.05677259917062036   0.04577862384257862   ""           1       191       4170.276151183721 
  54.621179 -35.45074 109911     SPLUS-s27s34 iDR3.SPLUS-s27s34.030907 54.06812400951861  -34.62215034598755  2.7546678          31      3.4349117          12.0            0            22.257639          21.5591            22.309611999999998 20.79514           20.396117999999998 19.582504          19.661082999999998 18.847599          18.387929999999997 18.514246          18.50135           18.388771          0.6084324999999999   0.32259923           1.0901793            0.25156495           0.16744801           0.04721905            0.10446627            0.022557551000000002  0.018526178           0.020146629           0.041734747999999995  0.03153213            0.3333529999999989    0.45966900000000166 0.03024449978394819   0.02919010754357176   ""           1       191       3399.3042798529873
  54.621179 -35.45074 109913     SPLUS-s27s34 iDR3.SPLUS-s27s34.030965 54.86439460038415  -34.61862342769125  2.5930464          16      5.9466496          12.0            0            20.157701          20.160606          20.37003           20.37613           20.062416          20.15821           20.234410999999998 19.866158          19.459995000000003 19.859793          20.023338          19.926931          0.09169815           0.09801718           0.19314663           0.17426325           0.1257989            0.07556271            0.16841942            0.04961722            0.04039814            0.059464037000000004  0.15117238            0.11893922            0.006364999999998844  0.40616299999999583 0.07744572432914401   0.0639834215714352    ""           1       191       3080.2105858462737
  54.621179 -35.45074 110563     SPLUS-s27s34 iDR3.SPLUS-s27s34.040008 53.701112663709964 -34.48231025789825  4.9542475          43      4.8485985000000005 12.0            0            21.949436          21.222448          20.707667999999998 21.097904          20.60891           20.651157          20.429295          19.689775          19.157425          19.32825           18.987152          18.91009           0.44177982           0.23211871           0.2546806            0.32601413           0.19966579999999998  0.11701093            0.20170364            0.043112              0.032048695           0.03876059            0.06266082            0.049383562           0.3615250000000003    0.532350000000001   0.057974372624014656  0.05371930188678019   ""           1       191       4418.342995920774 
  54.621179 -35.45074 110718     SPLUS-s27s34 iDR3.SPLUS-s27s34.042146 54.607110975900774 -34.56291347667671  2.4776423          23      4.896396599999999  12.0            0            19.492338          19.44097           19.707104          19.858772000000002 20.051704          20.070068          20.08125           19.545876          19.142195          19.56955           19.686398          19.521439          0.053890499999999994 0.05832445           0.11505026           0.11510322           0.12556729           0.07060111            0.14859872            0.038705733           0.031964876           0.046945497           0.11336019            0.083615735           -0.02367399999999975  0.40368099999999885 0.06084417355543831   0.050198476717552544  ""           1       191       3196.4446544225625
  54.621179 -35.45074 110781     SPLUS-s27s34 iDR3.SPLUS-s27s34.043378 54.38514656767706  -34.16169584196815  15.254935000000001 278     3.7259892999999997 12.0            2            18.369162          17.985231          17.697884          16.694275          16.66035           16.274174          16.089563000000002 18.592312          15.5363            17.084267          15.243357999999999 17.185225          0.022194687          0.02234887           0.028218534          0.015186228999999999 0.014107016000000002 0.0052662776          0.009268476           0.018685499999999997  0.003646487           0.0076227756          0.004932857           0.012209197           1.5080449999999992    3.056011999999999   0.02018055049045876   0.01903798250054792   ""           1       191       4692.708237408662 
  54.621179 -35.45074 110877     SPLUS-s27s34 iDR3.SPLUS-s27s34.044994 53.47074342249513  -34.16827360638881  7.6420107          166     4.5094028          12.0            2            18.15727           17.798998          17.64709           16.938323999999998 17.101685          16.80922           16.744099          19.68412           16.6469            18.12464           16.407513          18.662067          0.019053686          0.019975906          0.027164617999999998 0.017331235          0.017871907          0.007074085           0.013342409           0.04360374            0.0064317673          0.015362066           0.009468121999999999  0.039874814           1.5594800000000006    3.0372200000000014  0.046230717210270014  0.044075546197284377  ""           1       191       5733.876852204692 
  54.621179 -35.45074 111370     SPLUS-s27s35 iDR3.SPLUS-s27s35.005388 55.21032155384233  -35.43937181728519  2.6404064          19      4.5234585          12.0            0            19.952414          19.872139999999998 20.044810000000002 20.227695          19.949566          19.931568          19.932188          19.660667          19.355857999999998 19.806445999999998 20.23515           19.85472           0.050919145          0.07585162           0.13949892           0.14839874           0.11028337           0.044089578           0.090173945           0.035835125           0.035916504           0.05559467            0.22527386            0.114774264           -0.14577899999999744  0.30480900000000233 0.06614320461071209   0.05073609605938992   ""           1       191       1728.3306606927513
  54.621179 -35.45074 111725     SPLUS-s27s35 iDR3.SPLUS-s27s35.011422 55.095809819361385 -35.26861884407053  2.3625773999999997 42      4.8819184          12.0            2            18.962358          18.836658          18.90646           18.988329999999998 18.880278          18.860267999999998 18.906343          18.694805          18.382893          18.67786           18.707806          18.780626          0.02606195           0.036657654          0.05875479           0.057195197999999996 0.049520172          0.020547038           0.04202119            0.01797365            0.0183825             0.022483753           0.058795225           0.04445623            0.016944999999999766  0.3119119999999995  0.02878491346673651   0.02570930571937912   ""           1       191       1540.0134204426693
  54.621179 -35.45074 115730     SPLUS-s27s36 iDR3.SPLUS-s27s36.018032 58.26395087466568  -35.018538450106696 1.9396653999999998 19      4.0691866999999995 12.0            2            21.229862          22.67553           21.13978           20.705911999999998 20.808609          19.803732          19.67152           19.166481          18.345316          18.725069          18.609451          18.641872          0.32319707           1.9436195            0.74571645           0.5068483            0.51292557           0.07987745            0.14325564            0.036271363           0.021629639           0.027862808           0.051510457           0.041763466           0.4414119999999997    0.8211650000000006  0.04573781633968366   0.042230949043895405  ""           1       191       10823.207167736604
  54.621179 -35.45074 115959     SPLUS-s27s36 iDR3.SPLUS-s27s36.021129 58.3753764994077   -34.92066178498801  10.278818          117     4.5792923          11.0            2            22.177307          99.0               20.502478          20.933695          21.364720000000002 19.840296          19.799460999999997 19.01115           18.582952          18.843395          18.313534          18.276752          0.7644758            21.141610999999997   0.41937962           0.6227377            0.84984213           0.08241841            0.16017309            0.031730726           0.02579609            0.030599875           0.04010533            0.030462481           0.16775499999999965   0.42819800000000185 0.044081643827138535  0.04089348642235308   ""           1       191       11208.631497982597
  54.621179 -35.45074 117157     SPLUS-s27s36 iDR3.SPLUS-s27s36.038227 57.47315053899291  -34.40980985087368  2.441328           21      3.7817652          12.0            0            20.625347          20.446151999999998 20.33393           19.795464000000003 19.957005          19.6926            19.518082          19.523125          18.573334          19.376532          19.486117999999998 19.20559           0.19442265           0.26580387           0.37340996           0.22566253           0.24050549999999998  0.073056325           0.12627824            0.049989715           0.026243294           0.049147672999999996  0.11200863            0.06972635            0.1465929999999993    0.9497910000000012  0.0701032479068991    0.056459561508673275  ""           1       191       9213.408434570643 
  54.621179 -35.45074 117654     SPLUS-s27s36 iDR3.SPLUS-s27s36.045561 57.44902836315665  -34.165093346380445 16.839174          121     3.658956           10.0            2            99.0               24.651344          99.0               20.572885999999997 20.082226000000002 20.735043          18.35843           18.804562          16.524760999999998 17.25871           15.340725          15.250687          21.679384            11.623198            20.64779             0.46121034           0.27370405           0.18769671            0.048535015           0.027583707000000002  0.006604938           0.009451869           0.0053642252          0.0036290474          1.545852              2.2798010000000026  0.02915816728559959   0.028363464136908472  ""           1       191       9553.93162158123  
  54.621179 -35.45074 117756     SPLUS-s27s37 iDR3.SPLUS-s27s37.001554 59.362712246215814 -35.53996722738137  10.003967999999999 86      6.0125647          12.0            2            20.840239999999998 20.320166          20.219963          19.9045            19.913435          19.708971          19.360569          19.541754          19.011826          19.428366          19.551077          19.442902          0.13297227           0.16017320000000002  0.24626862           0.16807779999999997  0.17058156           0.050265517           0.08332751            0.041323083999999996  0.030049192000000002  0.052533064000000004  0.13496834            0.10461705            0.11338800000000049   0.5299280000000017  0.06683801376835753   0.051093553518266076  ""           1       191       13899.735682587656
  54.621179 -35.45074 118758     SPLUS-s27s37 iDR3.SPLUS-s27s37.013812 60.02406217028373  -35.150650237376354 3.270803           24      4.59957            9.0             2            23.288496          99.0               99.0               21.904633          99.0               22.425183999999998 20.247898          19.801424          18.86569           18.552567          17.512415          23.479074          1.1554593999999998   21.549626999999997   20.946583            0.9706726999999999   21.067234            0.5067562             0.17109327            0.05027871            0.026815405           0.025356907           0.02419755            4.102453              1.248857000000001     0.9357340000000001  0.05631093510030488   0.056982581764764964  ""           1       191       15908.762266551288
  54.621179 -35.45074 118979     SPLUS-s27s37 iDR3.SPLUS-s27s37.016714 58.53639795930956  -35.04660396121433  3.4159155          50      4.1272836          12.0            0            18.906765          18.930498          18.843735000000002 18.822468          18.755764000000003 18.781792000000003 18.849163          18.480822          18.13478           18.496918          18.525991          18.527206          0.03126351           0.054948582999999995 0.08203907           0.070389055          0.067312695          0.02566832            0.056220163           0.019117622           0.016580105           0.024589147000000002  0.05530328            0.046552856           -0.016096000000001    0.3460420000000006  0.0311465828161372    0.025305796821003465  ""           1       191       11601.360657878957
  54.621179 -35.45074 119803     SPLUS-s27s37 iDR3.SPLUS-s27s37.027807 58.646841896669464 -34.66211460567268  11.217417999999999 61      7.125947999999999  12.0            0            20.738577          20.396379999999997 20.4253            20.281445          20.011044000000002 20.0451            19.831131          19.742552          19.157179          20.029675          19.869354          19.914522          0.12454513           0.17416584           0.3000217            0.22982863           0.18379316           0.06493776            0.12081189            0.048558533           0.03352813            0.08844885            0.17875691            0.15943010000000002   -0.2871230000000011   0.5853730000000006  0.10090158667451463   0.05900903853147405   ""           1       191       12197.25023206846 
  54.621179 -35.45074 120644     SPLUS-s27s37 iDR3.SPLUS-s27s37.038333 58.91304700091374  -34.421726692453106 3.5956106          35      3.7596369          10.0            0            99.0               24.243435          20.866966          99.0               20.666426          20.837235999999997 20.501835          19.483686          17.648338          18.664734          18.349483          18.226665          22.256708            5.629496             0.45104269999999996  21.086437            0.32669285           0.12604694            0.21464515            0.039951783           0.012344075           0.028302116000000002  0.04810276            0.0363045             0.8189519999999995    1.8353479999999998  0.048960746879071856  0.041815321982315454  ""           1       191       13195.607998548916
  54.621179 -35.45074 121874     SPLUS-s27s38 iDR3.SPLUS-s27s38.015244 60.22136110841383  -35.23783495731069  37.263737          2178    4.1751275          12.0            2            19.517422          18.995838          18.963858          18.623714          18.574274          18.530745          18.302292          18.160603          17.809156          17.99304           17.895315          17.797092000000003 0.041601513          0.047223598          0.07160798           0.053997975          0.04765706           0.017189613           0.03163097            0.01246296            0.011861548000000001  0.013569021           0.024552              0.019704921           0.16756299999999769   0.35144699999999673 0.01842399801509002   0.017205280960155927  ""           1       191       16460.49744787087 
  54.621179 -35.45074 122435     SPLUS-s27s38 iDR3.SPLUS-s27s38.024271 60.794009739694005 -34.94910807950281  2.400871           38      4.011269           12.0            0            22.76043           20.318920000000002 19.785973000000002 19.882078          19.742746          19.080599          18.401226          18.726807          18.134714000000002 18.626801999999998 18.643764          18.69598           0.63540226           0.13392952           0.14164446           0.14222172           0.11488892           0.024478817000000003  0.033935294           0.018074961           0.014556216           0.021268622999999997  0.043683405999999994  0.041016646000000004  0.10000500000000301   0.5920929999999984  0.02791162015124973   0.02320749101885374   ""           1       191       18245.292442101992
  54.621179 -35.45074 122598     SPLUS-s27s38 iDR3.SPLUS-s27s38.026825 60.652912616166276 -34.88335289894221  2.3103101          33      3.7980707000000002 9.0             0            99.0               99.0               21.986143          99.0               21.062878          20.494107999999997 20.34251           19.171215          18.286324          18.271002          17.9479            17.870396          22.475628            21.851185            0.94551224           21.267946            0.34994882           0.06884402            0.14523694            0.024414347000000003  0.015919825           0.01644295            0.025547039           0.020894604           0.9002130000000008    0.8848909999999997  0.029435199067424516  0.02914620331135831   ""           1       191       17865.128870546858
  54.621179 -35.45074 142247     SPLUS-s28s32 iDR3.SPLUS-s28s32.005793 52.01186899065637  -36.803212594009906 2.7395869999999998 22      4.8690233          12.0            0            21.00451           21.348038          21.826403          20.600711999999998 21.281686999999998 20.565336          19.791560999999998 19.491522          18.671001          19.388021          18.618284          18.978134          0.21280405           0.42378014           0.9769795            0.3189288            0.5919412            0.12775584            0.123244              0.040632766           0.02442547            0.045325885999999996  0.04534059            0.053978503           0.1035010000000014    0.8205209999999994  0.06087247008702499   0.047409126310570794  ""           1       191       9014.560356412112 
  54.621179 -35.45074 142489     SPLUS-s28s32 iDR3.SPLUS-s28s32.009762 52.535928707904795 -36.704388474125    4.0319905          55      1.82               12.0            0            17.509247          17.112099          17.010763          16.492384          16.399307          16.481607          15.855285999999998 18.034382          15.685882000000001 18.802668          15.521541000000001 20.820206          0.01394061           0.015779275          0.021060332999999997 0.014272189          0.013457293          0.006269785           0.00823999            0.013481561000000001  0.0040408103          0.027932133999999997  0.0056763696          0.2796458             -0.7682859999999998   2.3484999999999996  0.03101542514283299   0.01407411222341598   ""           1       191       7561.379874934211 
  54.621179 -35.45074 143943     SPLUS-s28s32 iDR3.SPLUS-s28s32.038678 52.52121443556863  -36.030344010235346 8.271921           30      1.82               12.0            0            21.572607          23.055557          22.892914          22.23692           20.446981          21.257559          19.992247          19.345242000000002 18.873001000000002 19.082075          18.414137          19.638835999999998 0.35884085           2.0303093999999997   2.6233467999999998   1.3910978            0.27789342           0.23522435            0.14538375            0.03572482            0.028154295           0.03471793            0.03785401            0.09496315599999999   0.2631670000000028    0.47224100000000035 0.04981563436831152   0.04548546021509978   ""           1       191       6481.01552219743  
  54.621179 -35.45074 145113     SPLUS-s28s33 iDR3.SPLUS-s28s33.001181 52.4584616104945   -36.86078857720132  3.1493464          38      4.668923           12.0            0            21.70231           21.04338           20.962269          20.370584          21.424568          20.532269          20.245075          19.396332          18.761814          19.295727          18.580692000000003 18.708298000000003 0.3464182            0.28996217           0.4400766            0.24856155           0.56353605           0.08872248            0.16593704            0.031175382           0.027159597999999997  0.03727792            0.045045197           0.043339543           0.10060500000000161   0.6345179999999999  0.048595758687073956  0.041346683136226636  ""           1       191       8079.549753839448 
  54.621179 -35.45074 146237     SPLUS-s28s33 iDR3.SPLUS-s28s33.020157 54.102480347934936 -36.316292915671305 3.8003206          27      4.6944523          12.0            0            20.437973          20.240274          19.907116000000002 19.959538000000002 20.615458          20.025402          19.720345000000002 19.733822          19.221905          19.76543           19.413448000000002 19.580006          0.11636426           0.14743829           0.1793264            0.16921566           0.26612785           0.05648501            0.10352149            0.03993626            0.037146237           0.05332001            0.088422924           0.09020727            -0.031607999999998526 0.5119170000000004  0.06661777787638748   0.05454124848266465   ""           1       191       3463.8418417318326
  54.621179 -35.45074 147469     SPLUS-s28s33 iDR3.SPLUS-s28s33.041044 52.8631744136548   -35.77303941731357  2.7592585          46      3.5040576          12.0            0            22.003162          21.788726999999998 24.534428          21.090813          24.641802          20.372387          20.200035          19.062             17.817439999999998 18.017685          17.609581          17.490868          0.46865502           0.5818478            11.774316            0.45592776           10.3316965           0.075271845           0.15498035            0.023995357000000002  0.014688536           0.0138356695          0.020979428999999997  0.015861576000000002  1.044315000000001     1.2445600000000034  0.027698427898902117  0.028134147354784807  ""           1       191       5274.320391033429 
  54.621179 -35.45074 148045     SPLUS-s28s34 iDR3.SPLUS-s28s34.002602 55.87167039229439  -36.81381858976175  10.655891          101     4.4698286          12.0            2            19.940159          19.982819          20.188374          19.212914          18.980854          18.914526000000002 18.723526          19.251175          18.551607          19.264044000000002 19.030827          19.77431           0.08596376           0.12028068           0.22260086           0.104898006          0.08429524           0.03150626            0.056355193           0.032747943           0.022940535           0.041713066           0.07054617            0.12589099            -0.012869000000002018 0.6995679999999993  0.053032137858581616  0.039983695637315395  ""           1       191       6107.1554791325325
  54.621179 -35.45074 148781     SPLUS-s28s34 iDR3.SPLUS-s28s34.013170 54.20854128099514  -36.45410215583513  5.6698856          65      5.988386599999999  11.0            2            99.0               23.199263000000002 23.432522          21.926517          21.770954          21.170145          20.318203          19.434060000000002 18.856672          18.842845999999998 18.438534          18.443018          21.861841000000002   2.1369933999999997   4.165619             1.1429757999999999   0.9629165000000001   0.21156625            0.21242611            0.038609248           0.029142635           0.029755947999999997  0.04265693            0.038731552999999995  0.5912140000000043    0.5773880000000027  0.04874515845193456   0.04837320752098964   ""           1       191       3806.9989329135465
  54.621179 -35.45074 149243     SPLUS-s28s34 iDR3.SPLUS-s28s34.019851 55.86018210456786  -36.22832180695453  4.757843           32      4.4320474          12.0            0            22.500063          24.517727          21.071973999999997 22.160572          20.529420000000002 19.708757000000002 19.311970000000002 19.637302          17.887094          18.854794000000002 17.090803          19.837809          0.8535886            7.311032300000001    0.495709             1.3903508999999998   0.30923426           0.058350347000000004  0.08837033            0.044710226           0.01462371            0.02932355            0.015253731999999999  0.12954651            0.7825079999999964    1.750207999999997   0.053468447645069854  0.047041016178811186  ""           1       191       4572.737413359259 
  54.621179 -35.45074 149613     SPLUS-s28s34 iDR3.SPLUS-s28s34.024155 55.85647335502862  -36.07003636635247  6.3283644          40      1.8434432          12.0            2            21.922798          21.115871          21.141691          20.761795000000003 20.098082          19.671196          19.389122          19.276543          18.134663          20.14473           17.622920999999998 19.930552          0.50126344           0.32691455           0.52387476           0.38887316           0.20997179           0.056171227000000004  0.09356739            0.03321428            0.017117156           0.086815305           0.022223026           0.14049758            -0.8681869999999989   1.1418800000000005  0.092952060645052     0.03736556470129598   ""           1       191       4241.739988249514 
  54.621179 -35.45074 149828     SPLUS-s28s34 iDR3.SPLUS-s28s34.026937 55.54927821180178  -35.47458796643743  4.34639            52      4.447203599999999  12.0            0            23.491768          22.949686          21.0491            19.336594          19.43143           20.041862          18.814331          19.286655          17.959055          17.598616          17.333804999999998 17.346655          2.04622              1.6767659            0.47015622           0.11596504           0.12201168           0.07902989            0.060370527           0.034453508           0.015612547           0.011822025           0.018349158           0.015896538           1.6880389999999998    1.3276000000000003  0.036425327570341615  0.03782586201705485   ""           1       191       2722.6954714506014
  54.621179 -35.45074 151100     SPLUS-s28s35 iDR3.SPLUS-s28s35.003749 57.52557853727989  -36.79709503484863  3.936954           20      7.190236           12.0            0            21.094915          21.196507          20.299255          20.576921          20.332136          20.40864           20.005653          19.975866          19.333672          19.936638000000002 19.299318          19.307848          0.18953025           0.34308752           0.31760544           0.28618765           0.22421752           0.079086676           0.20918643            0.049944468           0.058527127000000005  0.09433107            0.09152146            0.10777245            0.03922799999999782   0.6421939999999999  0.10673706315590628   0.07694072054950586   ""           1       191       9736.899528985055 
  54.621179 -35.45074 151589     SPLUS-s28s35 iDR3.SPLUS-s28s35.010255 56.24773746825385  -36.59237036638799  2.8758152000000003 20      6.1035695          10.0            0            23.545907999999997 23.169539999999998 99.0               21.86308           99.0               22.226206          21.425056          19.91013           18.791275          19.31113           18.854177          19.064413000000002 1.7117255            2.0417752            20.716901999999997   0.8709372            21.185976            0.36923838            0.7049804000000001    0.047764357           0.038463272           0.05438423            0.061766952           0.08576400599999999   0.5990000000000002    1.118855            0.07238147741180992   0.06132582728809643   ""           1       191       6270.424017263172 
  54.621179 -35.45074 152214     SPLUS-s28s35 iDR3.SPLUS-s28s35.018625 56.43910392669589  -36.34612610981142  23.174007          1061    5.0823245          12.0            2            19.242685          18.700615          18.85492           18.665237          18.57481           18.516783          18.635143          18.307999          17.928482000000002 18.217999          18.2195            18.107004          0.045311905          0.04834263           0.10258392           0.05979225           0.05422633           0.01962105            0.06882933            0.015240958999999998  0.020952363999999998  0.022349018999999998  0.036642645           0.037243687000000004  0.08999999999999986   0.37951699999999633 0.027051164143194317  0.02590923365188899   ""           1       191       6204.296643769997 
  54.621179 -35.45074 152365     SPLUS-s28s35 iDR3.SPLUS-s28s35.022024 56.0794719465683   -36.247736515255525 2.9732687          33      4.141716000000001  12.0            0            21.551657000000002 20.670855          20.298756          20.018265          19.630636          19.219938          18.526531          18.988846          18.458557          18.91626           18.853569          18.803017          0.29201528           0.22480823           0.32844165           0.17486781           0.122750916          0.031472664           0.06375129            0.023939675           0.030178700000000003  0.03932243            0.06207466            0.06840326            0.0725859999999976    0.5302889999999998  0.04603652398053664   0.03852092902300807   ""           1       191       5132.149211920336 
  54.621179 -35.45074 153190     SPLUS-s28s35 iDR3.SPLUS-s28s35.035224 55.87505303744666  -35.68898801829732  5.609783999999999  39      6.915624           11.0            2            21.363651          22.459003          99.0               20.68104           20.899826          20.518457          20.348816          19.449185999999997 18.330927          19.732376000000002 18.554104000000002 18.913984          0.2401849            1.0670274            20.716901999999997   0.31422493           0.36889320000000003  0.086760856           0.28157043            0.033611167000000004  0.027528208           0.08046186            0.048566837           0.07596398            -0.2831900000000047   1.1182589999999983  0.08719989370269604   0.04344551510562573   ""           1       191       3770.4910306864626
  54.621179 -35.45074 153907     SPLUS-s28s35 iDR3.SPLUS-s28s35.043927 57.500309846038796 -35.51969839522659  3.5553887000000004 27      4.2262955          12.0            0            20.386045000000003 20.35566           20.369524          19.189026000000002 19.34326           19.434645          18.807121          18.91545           18.409198999999997 19.602592          18.162016          18.426748          0.1052867            0.16768326           0.34020686           0.089561604          0.09792834           0.036904946           0.07892799            0.022683972           0.029050622           0.07104829            0.034974676           0.049058805999999996  -0.6871420000000015   0.5062510000000024  0.07458164719031676   0.03685785159614798   ""           1       191       8443.104656054144 
  54.621179 -35.45074 154139     SPLUS-s28s36 iDR3.SPLUS-s28s36.000026 57.88896481579407  -36.90414856393459  2.7896006          27      3.9750292000000003 7.0             0            24.243597          99.0               99.0               99.0               99.0               19.827036          99.0               18.816814          17.963455          19.35192           17.412506          17.519035000000002 6.0399785            20.95562             20.177158            20.452316            20.463762            0.10237399            20.803469             0.03104527            0.017977737           0.05835979            0.022146272999999998  0.019221636           -0.535105999999999    0.8533590000000011  0.06610350881925256   0.035874891177731384  ""           1       191       10840.964128094787
  54.621179 -35.45074 154876     SPLUS-s28s36 iDR3.SPLUS-s28s36.008715 59.146487798713544 -36.56134472951759  3.6873160000000005 61      6.178185           12.0            0            23.216742          21.260723000000002 22.613842          20.578857          21.395687          20.293426999999998 19.61617           18.891235          18.051172          18.347647          18.151031          18.080269          2.3371183999999996   0.6169794            4.262355             0.53280056           1.107283             0.15513007            0.16384746            0.032912947000000005  0.019144158999999997  0.024735737999999997  0.03997074            0.030488964           0.5435880000000033    0.8400630000000007  0.0411718206377791    0.038075725916154116  ""           1       191       13770.268580698634
  54.621179 -35.45074 158730     SPLUS-s28s37 iDR3.SPLUS-s28s37.020356 60.584536223836295 -36.39551880259362  2.8079662          90      4.705431           12.0            0            22.428864          21.25339           21.981205          20.763878          20.981173000000002 20.15984           19.497657999999998 18.888144          17.983376          18.326641          18.118714999999998 18.0152            0.49262765           0.30056279999999996  1.0076307            0.29203              0.33826274           0.054318517000000004  0.07259605            0.019650921000000002  0.012653028           0.016136803           0.03192851            0.021784453           0.5615030000000019    0.9047680000000007  0.025427447909867992  0.02337215894428722   ""           1       191       17711.39277486202 
  54.621179 -35.45074 160310     SPLUS-s28s37 iDR3.SPLUS-s28s37.047822 59.362684791094466 -35.54001148146725  7.245996000000001  91      5.811392           12.0            2            20.837788          20.085482          20.1544            20.018784          19.726204          19.711395          19.418032          19.59844           19.107037          19.471872          19.424495999999998 19.413973000000002 0.12224634           0.111382686          0.20036305           0.15786046           0.11892772           0.039411798           0.06970177            0.03300881            0.026026103999999998  0.039903167999999996  0.09726836            0.07222783599999999   0.1265679999999989    0.4914030000000018  0.05178652676181637   0.04203498099244147   ""           1       191       13899.655108257142
  54.621179 -35.45074 160682     SPLUS-s28s37 iDR3.SPLUS-s28s37.054940 60.62127801641849  -35.477282328858145 2.248089           39      4.4452515          12.0            2            20.215201999999998 19.696209          18.68968           18.876358          18.468020000000003 21.300838          18.336987          19.048445          18.296284          18.79068           20.548962          17.965418          0.07165021           0.07963979           0.061438217999999996 0.06394015           0.045918900000000006 0.14248157            0.032386474           0.02219685            0.015397011           0.023170799           0.2624566             0.021149391           0.2577650000000027    0.752161000000001   0.03208716372976741   0.027014220285927575  ""           1       191       17590.611903992096
