# RA_1                 DEC_1                Field         ID                        RA_2                 DEC_2                 FWHM                 ISOarea   KRON_RADIUS          nDet_magPStotal   PhotoFlagDet   U_PStotal            F378_PStotal         F395_PStotal         F410_PStotal         F430_PStotal         G_PStotal            F515_PStotal         R_PStotal            F660_PStotal         I_PStotal            F861_PStotal         Z_PStotal            e_U_PStotal            e_F378_PStotal         e_F395_PStotal         e_F410_PStotal         e_F430_PStotal         e_G_PStotal             e_F515_PStotal         e_R_PStotal            e_F660_PStotal          e_I_PStotal            e_F861_PStotal         e_Z_PStotal            r_-_i                    r_-_J0660              e(r_-_i)               e(r_-_J0660)           P(GoodPho)           P(BadPho)              GroupID   GroupSize   Separation            
  157.30581666666666   -44.12292222222222   HYDRA-0124    iDR3.HYDRA-0124.093180    157.38261057018073   -39.843005804475595   12.477282            102       3.8283577000000006   12.0              3              17.598942            17.114114999999998   17.226702            17.227316000000002   17.200897            17.137695            16.848028            16.910614000000002   16.143002            16.931917000000002   16.826067000000002   16.729044000000002   0.01853302             0.01875582             0.027523369            0.02503729             0.023704343            0.009142726             0.014943433            0.0067924205           0.0052408376            0.00746461             0.012719308            0.009491749            -0.021302999999999628    0.7676120000000033     0.010092441662002325   0.008579239768090994   0.6526566226405133   0.34734337735948667    1         220         15409.067328699412           
  157.30581666666666   -44.12292222222222   HYDRA-0138    iDR3.HYDRA-0138.027099    151.0942134651743    -43.66716714815879    53.71945             335       2.1369057000000002   12.0              3              19.246952            18.954929999999997   18.865513            18.709170999999998   18.506018            18.343227            18.106747            17.891523            17.428984            17.664558            17.555803            17.445826            0.0805738              0.081603654            0.10765692             0.097782984            0.076388255            0.02811427              0.042833008            0.0152813              0.013109578             0.013942878999999998   0.022558466            0.01746837             0.22696499999999986      0.4625389999999996     0.020686275752262437   0.02013403002451531    0.7071505727453946   0.29284942725460544    1         220         16193.51693179032     
  157.30581666666666   -44.12292222222222   HYDRA-0139    iDR3.HYDRA-0139.036141    153.70052546163592   -43.53042741275907    24.914904            1879      5.36848              12.0              3              19.837543            19.356863            19.450928            19.036125            18.989275            18.513664000000002   18.323751            17.90476             17.537243            17.645544            17.440067000000003   17.352176999999998   0.07428758             0.07666963             0.11414116             0.07166335             0.07256451             0.021216946             0.038719468            0.01309768             0.012505287             0.012848347            0.022757696            0.016732197            0.25921599999999856      0.3675169999999994     0.01834745873451713    0.01810887694846837    0.6668280887143656   0.33317191128563445    1         220         9602.57146013371      
  157.30581666666666   -44.12292222222222   HYDRA-0140    iDR3.HYDRA-0140.071182    155.74810048793466   -42.82746318744498    34.005726            3292      4.2914414            12.0              3              19.14663             18.753609            18.606297            18.459152            17.992437            17.725166            17.490913            17.145763            16.772125            16.938978            16.774832            16.696423            0.033486400000000006   0.037027065            0.06269355             0.053732235            0.062943764            0.021688681             0.037099883            0.012524028999999999   0.011945371000000002    0.012001411000000002   0.019889323            0.015494117            0.206785                 0.3736379999999997     0.0173460418650412     0.017307316103904787   0.6018633199446803   0.3981366800553196     1         220         6189.2372662307425  
  157.30581666666666   -44.12292222222222   HYDRA-0141    iDR3.HYDRA-0141.002265    156.9703863167105    -43.90311040224714    60.684765000000006   1418      3.8712163            12.0              3              18.010733            17.677176            17.75144             17.65731             17.554842            17.514484            17.377396            16.844757            15.487029000000001   16.970766            16.809704            16.724277            0.020910595            0.024018995            0.03631052             0.030845406000000002   0.028444542000000003   0.010854498999999998    0.019031486            0.0062132324           0.0038015144            0.0075613316           0.013520836999999999   0.009373392            -0.12600899999999982     1.3577279999999998     0.009786623136790766   0.007283939084713513   0.6205105543949281   0.37948944560507186    1         220         1174.8992120366784  
  157.30581666666666   -44.12292222222222   HYDRA-0141    iDR3.HYDRA-0141.035010    157.273310382508     -43.849756969708785   775.3886             37637     3.3312104            12.0              19             19.212418            18.865082            18.67574             18.561241            18.342337            18.105946            17.971933            17.518435999999998   17.03193             17.082611            16.780874            16.753967000000003   0.04562925             0.05140834             0.06787859             0.05546335             0.046875745            0.015089904             0.02683765             0.008897203000000001   0.008261664             0.007999596            0.01320581             0.009512692            0.4358249999999977       0.48650599999999855    0.011964687935187655   0.01214147080349432    0.5262284444355092   0.4737715555644908     1         220         986.9928410001855   
  157.30581666666666   -44.12292222222222   HYDRA-0141    iDR3.HYDRA-0141.074517    158.32248528920695   -43.07862690646628    43.808516999999995   1950      4.3309809999999995   12.0              3              19.290485            18.857183            18.727737            18.767657999999997   18.45361             18.330833            18.245497            17.884777            17.514591            17.619923            17.39501             17.388039000000003   0.04987661             0.052826513            0.07290959             0.06367347             0.050139036            0.017145079             0.031632885            0.011070001000000001   0.010872784             0.011091386000000002   0.019829605            0.014678125            0.2648539999999997       0.37018600000000035    0.01567047432405915    0.015516518747794462   0.6615384419651658   0.3384615580348343     1         220         4599.737380860368      
  157.30581666666666   -44.12292222222222   HYDRA-0146    iDR3.HYDRA-0146.011396    152.7536131814068    -45.15255771252225    20.954609            229       3.8241272000000004   12.0              3              18.925825            18.549757            18.405882000000002   18.233234            18.157566            17.979769            17.905445            17.368402            16.717314000000002   17.163432999999998   16.94953             16.778526            0.041925106000000004   0.049982443            0.06495874             0.048916277            0.046978988            0.019399816             0.03160583             0.010312164            0.007035476             0.011571403999999999   0.014492194            0.011426291000000002   0.20496900000000196      0.6510879999999979     0.015499616669263533   0.0124835351126783     0.6037770576690917   0.39622294233090827    1         220         12233.969288346285  
  157.30581666666666   -44.12292222222222   HYDRA-0146    iDR3.HYDRA-0146.011601    152.74469175173098   -45.14997898901386    14.457294000000001   86        3.9032167999999996   12.0              3              18.922757999999998   18.491646            18.273220000000002   18.193732999999998   17.969829999999998   17.727964            17.656864000000002   17.158247            16.765617000000002   16.888851000000003   16.752066            16.555904            0.04182221             0.047748026            0.058555573            0.047421362            0.040602267000000004   0.016035946000000002    0.02631195             0.008954305            0.007224079699999999    0.0096464325           0.012673509            0.009702582            0.26939599999999686      0.3926299999999969     0.01316180983034177    0.011505081727001208   0.6000249441815297   0.3999750558184702     1         220         12253.186770766506  
  157.30581666666666   -44.12292222222222   HYDRA-0146    iDR3.HYDRA-0146.011638    152.74667331102816   -45.14951265033661    16.570520000000002   83        3.8696811            12.0              3              19.153929            18.617619            18.408373            18.307514            18.154854            17.776146            17.635384            17.082248999999997   16.507193            16.789260000000002   16.622318            16.433426            0.050439164            0.052744057000000004   0.06508635             0.051875397999999996   0.046879057            0.016623048             0.025906187999999997   0.008518269            0.006281292             0.009047771999999999   0.011630564            0.008887200000000001   0.29298899999999506      0.5750559999999965     0.012426708531238069   0.010583739223243599   0.5592444440607276   0.4407555559392724     1         220         12247.888100610724  
  157.30581666666666   -44.12292222222222   HYDRA-0146    iDR3.HYDRA-0146.047677    153.6739002429698    -44.85392470634676    30.923702000000002   6493      5.739077             12.0              3              19.087108999999998   18.340765            18.604657999999997   18.776889999999998   18.60851             18.096197            18.154870000000003   17.557484            16.656292            17.487923000000002   17.52533             17.314770000000003   0.048823733            0.0433603              0.07777927             0.07430844             0.066062644            0.020797778             0.037452042000000005   0.011853441000000001   0.0068519133999999995   0.014325055            0.02170346             0.017085576            0.06956099999999665      0.9011919999999982     0.018593312354002606   0.013691339626989776   0.7429867778998692   0.2570132221001308     1         220         9690.679058606856      
  157.30581666666666   -44.12292222222222   HYDRA-0147    iDR3.HYDRA-0147.142095    156.08946269809243   -43.91710833359765    15.461931            1287      4.21502              12.0              3              19.384266            19.04495             18.818367000000002   18.854782            18.678623            18.483643            18.236720000000002   17.966698            17.382261            17.787941            17.563934            17.567870000000003   0.060230378            0.05721103             0.07265903             0.06687534             0.056010265            0.018884769             0.03299356             0.011991441            0.0101050595            0.012992803999999998   0.022495677999999998   0.017901303            0.17875700000000094      0.5844370000000012     0.01768071302405242    0.01568141845481528    0.6829520773300726   0.31704792266992743    1         220         3234.7988379808726  
  157.30581666666666   -44.12292222222222   HYDRA-0148    iDR3.HYDRA-0148.120486    156.9636560357226    -43.899570063829536   53.101383            1331      3.7472722999999997   12.0              3              18.522964            17.955166000000002   17.847006            17.75447             17.622168            17.619423            17.508114000000003   17.189239999999998   16.834484            16.940908            16.719804999999997   16.645979999999998   0.03844588             0.03450331             0.04470256             0.037917398            0.034175765            0.012891587             0.022633287999999998   0.008199665            0.0076622786            0.0075761336           0.0125337215           0.009163532            0.24833199999999778      0.3547559999999983     0.011163884021131443   0.011222522865035427   0.5826832445022547   0.4173167554977453     1         220         1196.3851430603531  
  157.30581666666666   -44.12292222222222   HYDRA-0148    iDR3.HYDRA-0148.125561    156.97034612111383   -43.90320661166486    55.56608000000001    1182      3.857074             12.0              3              17.97736             17.59626             17.684283999999998   17.62544             17.528128            17.471882            17.332289000000003   16.781689            15.455917000000001   16.939632            16.834104999999997   16.689146            0.025506621            0.026803102000000002   0.039787646            0.034495484            0.031924482000000004   0.011662839             0.020111935            0.0064094723           0.0036492276            0.007567525            0.013514616            0.009442075999999999   -0.1579429999999995      1.3257719999999988     0.009917094826111743   0.007375513354409241   0.644465485749756    0.35553451425024396    1         220         1174.7423837240165                
  157.30581666666666   -44.12292222222222   HYDRA-0124    iDR3.HYDRA-0124.082235    157.24285240697344   -40.083251873345425   41.259655            635       4.0295267            12.0              3              19.565783            19.093384            19.23061             19.43033             19.026371            19.038052            18.810843            18.76424             17.822502            18.877542            18.756147            18.703156            0.07777449             0.07331584             0.116710536            0.12491639             0.08629089599999999    0.032023676             0.054759413            0.022241825            0.01344948              0.029055877            0.051929858            0.043353736            -0.11330199999999735     0.9417380000000009     0.03659156689142669    0.02599206208828043    0.8403097311408824   0.1596902688591176     1         220         14543.784249203842  
  157.30581666666666   -44.12292222222222   HYDRA-0124    iDR3.HYDRA-0124.084177    157.2448032053037    -40.084542823511036   86.49018000000002    2073      4.499682             12.0              3              19.3992              18.988329            18.969309            18.783312            18.94952             18.917925            18.79633             18.677402            18.00875             18.636078            18.561201            18.493103            0.068063684            0.06763745             0.09486636             0.07417397             0.08121688             0.029268444             0.05418658             0.020889753            0.01514433              0.024046477            0.044359446            0.036346447            0.04132399999999947      0.6686520000000016     0.031853019268391784   0.025801792797205177   0.8273545266795235   0.17264547332047656    1         220         14539.07786836515   
  157.30581666666666   -44.12292222222222   HYDRA-0124    iDR3.HYDRA-0124.089730    156.37557651098797   -39.83673933556892    45.652046            815       4.28316              12.0              3              19.993395            19.351187            19.507284            19.470224            19.486717            19.305603            19.192024            18.968716            18.104519            18.999844            18.930742            18.801579            0.107574955            0.08740688             0.14218614             0.13147707             0.12799963             0.040039387             0.07503985             0.02588188             0.016105127             0.03254728             0.060627177            0.04767033             -0.031127999999998934    0.8641970000000008     0.041583616337841516   0.030483550121672656   0.8547605597249771   0.1452394402750229     1         220         15629.472498104138               
