# RA_1                 DEC_1                Field          ID                         RA_2                 DEC_2                 FWHM                 ISOarea   KRON_RADIUS          nDet_magPStotal   PhotoFlagDet   U_PStotal            F378_PStotal         F395_PStotal         F410_PStotal         F430_PStotal         G_PStotal            F515_PStotal         R_PStotal            F660_PStotal         I_PStotal            F861_PStotal         Z_PStotal            e_U_PStotal            e_F378_PStotal         e_F395_PStotal         e_F410_PStotal         e_F430_PStotal         e_G_PStotal             e_F515_PStotal         e_R_PStotal             e_F660_PStotal          e_I_PStotal             e_F861_PStotal         e_Z_PStotal            r_-_i                    r_-_J0660              e(r_-_i)               e(r_-_J0660)            P(GoodPho)           P(BadPho)              GroupID   GroupSize   Separation          
  156.63449166666666   -39.94390833333333   HYDRA-0105     iDR3.HYDRA-0105.055887     154.755114203685     -37.671990131399845   10.586653            2258      3.7422078            12.0              2              16.913635            16.393394            16.269527            16.275063            16.153889000000003   16.125711            15.898125            15.868675            15.463541000000001   15.816572            15.719395            15.665148            0.010505583            0.011218128            0.01526821             0.012771191000000001   0.0115836775           0.004873042             0.008211939            0.003800355             0.003654981             0.003837454             0.006789086            0.0049400227           0.0521029999999989       0.40513399999999855    0.005400810247374092   0.0052727207622238065   0.5168438852184842   0.4831561147815158     1         272         9730.321560086255   
  156.63449166666666   -39.94390833333333   HYDRA-D-0001   iDR3.HYDRA-D-0001.025473   158.50313124725002   -35.282577409727544   19.926043            12568     4.085775             12.0              3              18.663725            18.319021            17.975723000000002   17.850101000000002   17.761293            17.609941            17.430775            17.06383             16.69033             16.781536            16.609358            16.500760999999997   0.014750958            0.018165145            0.023034368            0.017737098            0.01603435             0.00542478              0.010610952            0.0037069909999999998   0.0036422394            0.0035519153            0.006055161999999999   0.0042644893           0.28229400000000027      0.37349999999999994    0.005133993043670306   0.005196892352261432    0.5711343263619344   0.4288656736380656     1         272         17605.31870917247   
  156.63449166666666   -39.94390833333333   HYDRA-D-0003   iDR3.HYDRA-D-0003.119555   158.5031268315751    -35.282679860025794   20.033878            9963      2.4767732999999996   12.0              3              18.625998000000003   18.252499            18.036013            17.83655             17.69073             17.521114            17.374353            16.997329999999998   16.654757            16.72361             16.594261            16.481829            0.014958688999999999   0.017644944            0.023366313            0.018972699            0.01518017             0.0053314487            0.010417936            0.0037617325            0.0036112412            0.0036287745            0.006174036999999999   0.004555191            0.2737199999999973       0.342572999999998      0.005226723234819929   0.005214565600904229    0.5833727223236431   0.4166272776763569     1         272         17604.96229841043   
  156.63449166666666   -39.94390833333333   HYDRA-0089     iDR3.HYDRA-0089.036369     155.35096433273344   -35.08289663945455    8.773305             480       4.3122787            12.0              3              19.088135            18.653229999999997   18.562738            18.441042000000003   18.324036            18.226013000000002   18.03226             17.772142000000002   17.517506            17.70802             17.639975            17.54382             0.030816866000000002   0.034332197            0.051881947000000005   0.04002788             0.035472523            0.013714365             0.024514444            0.011278763             0.009619194000000001    0.011107438999999998    0.019558232            0.01460881             0.06412200000000112      0.2546360000000014     0.01582989879780948    0.014823609142843893    0.7560744688997161   0.24392553110028395    1         272         17878.717991158734     
  156.63449166666666   -39.94390833333333   HYDRA-0097     iDR3.HYDRA-0097.062205     155.19358538472298   -35.96420876959037    11.260074000000001   665       3.9207997000000003   12.0              2              18.470985            17.81493             17.746243            17.696217            17.484924            17.318148            17.133779999999998   16.851719            16.433529            16.647728            16.468037            16.430769            0.02374234             0.02724356             0.038682055            0.030539839            0.029151762            0.010119765             0.018107545            0.006890332             0.0067004733999999995   0.006537273499999999    0.011978863999999999   0.008200019000000001   0.20399099999999848      0.4181899999999992     0.00949803242171905    0.009611088328297246    0.5622992304674754   0.4377007695325245     1         272         14898.684758119996    
  156.63449166666666   -39.94390833333333   HYDRA-0099     iDR3.HYDRA-0099.011646     158.82649536450134   -36.880079669499686   9.994894             69        3.7894027            12.0              3              18.258833            17.74673             17.920605            17.817558            17.792984            17.692234            17.413479000000002   17.26067             16.399292000000003   17.378166            17.365156            17.223557            0.019868275            0.021390729            0.03408864             0.028960352999999998   0.02851794             0.011207468             0.019300872            0.008417549             0.0058782436            0.009723915999999999    0.017410396            0.012954324            -0.11749599999999916     0.8613779999999984     0.01286116921366238    0.010266882632442135    0.7412808859697095   0.2587191140302905     1         272         12643.606935749962  
  156.63449166666666   -39.94390833333333   HYDRA-0099     iDR3.HYDRA-0099.013525     158.82799732327132   -36.87848044358572    26.133606            3565      3.8382568            12.0              2              18.219757            17.784748            17.734924            17.521713000000002   17.378529            17.200544            17.023746            16.696735            16.430999999999997   16.580868            16.514933            16.425152            0.01943746             0.021865388            0.030524272            0.024345673999999998   0.022390447999999997   0.008634312             0.015574316999999999   0.0062396424            0.005974274599999999    0.006066976             0.010102143499999999   0.007515649            0.1158670000000015       0.26573500000000294    0.008702949790987752   0.008638581728274782    0.6202037503700064   0.37979624962999364    1         272         12650.732091639618  
  156.63449166666666   -39.94390833333333   HYDRA-0100     iDR3.HYDRA-0100.039372     160.086107044704     -36.42048686049676    23.390204999999998   229       3.8673785000000005   12.0              3              19.819430999999998   19.2888              18.999275            18.860239            18.698211999999998   18.495724            18.384563            17.85203             17.412605            17.579898999999997   17.451025            17.28256             0.05512387             0.059667367            0.07656527             0.05969517             0.052498285            0.017032374             0.032646037999999995   0.010720424             0.009437214000000001    0.010799536499999998    0.018354451            0.013962782            0.2721310000000017       0.43942499999999995    0.015217012826261539   0.014282454229633364    0.6825783996165966   0.31742160038340345    1         272         16006.097501448752  
  156.63449166666666   -39.94390833333333   HYDRA-0100     iDR3.HYDRA-0100.040088     160.0848478273725    -36.405285615212954   14.438011            73        3.9120652999999996   12.0              3              19.403847            19.033195000000003   18.685745            18.623414999999998   18.472579999999997   18.232576            18.134693            17.658125            17.289812            17.35118             17.23391             17.029478            0.04105194             0.04985555             0.061139274            0.0505236              0.044923052000000005   0.014560595             0.027854834            0.009582006             0.008820079             0.009329512             0.01578335             0.011618103000000001   0.3069449999999989       0.368312999999997      0.01337365444230484    0.013023387906004989    0.6598089636557136   0.3401910363442864     1         272         16047.9307943836    
  156.63449166666666   -39.94390833333333   HYDRA-0100     iDR3.HYDRA-0100.040588     160.08544093939975   -36.403452294646726   26.602847999999998   299       3.7867203000000003   12.0              3              18.842972            18.48634             18.304413            18.161304            18.029915            17.913052            17.804123            17.416424            17.027820000000002   17.153893            17.071753            16.893206            0.028428676            0.034805354            0.04723861             0.03718474             0.033667643            0.012139526000000001    0.022814067            0.008370965             0.0076646493000000005   0.008266518             0.014167747            0.010569286            0.2625309999999992       0.3886039999999973     0.011764708873386922   0.011349885634807757    0.6570439558869419   0.34295604411305813    1         272         16054.262322772753  
