ra,dec,sep
157.95249197614922,-33.91130712521322,0.03333333333333333
158.17859625462543,-33.90953396493444,0.03333333333333333
156.1366542698264,-35.342667924282686,0.03333333333333333
156.62735548092124,-34.45296960837451,0.03333333333333333
156.88970276750538,-33.921271115116554,0.03333333333333333
157.0584956715565,-33.92175521124268,0.03333333333333333
157.40758591075345,-36.21224327757265,0.03333333333333333
157.77469971076303,-36.12891168420186,0.03333333333333333
157.99060949452974,-35.27811079297131,0.03333333333333333
151.3455823703409,-24.578127816066875,0.03333333333333333
151.2280626502269,-24.565882636830892,0.03333333333333333
150.32352457772527,-23.175435217832614,0.03333333333333333
151.02535350205397,-23.166713931002704,0.03333333333333333
151.84228864097253,-23.91042739537159,0.03333333333333333
156.13095311674533,-23.552663995169148,0.03333333333333333
157.1792384619574,-24.342026390327554,0.03333333333333333
156.73449379411653,-24.089230021381578,0.03333333333333333
159.7456097449217,-24.61822082802332,0.03333333333333333
160.77687773388018,-24.621714762440586,0.03333333333333333
162.11240611367356,-24.6131355710178,0.03333333333333333
151.49153266911355,-25.97406098505572,0.03333333333333333
159.47708863578262,-25.706843188332943,0.03333333333333333
159.73480460089112,-25.63102146470607,0.03333333333333333
151.4439317634836,-27.369710494678863,0.03333333333333333
151.61660275196715,-27.362477856026825,0.03333333333333333
150.70079366270278,-26.01647520519531,0.03333333333333333
154.6680375269514,-25.98205918557013,0.03333333333333333
158.10197947330937,-27.365138957135766,0.03333333333333333
158.59916579486548,-26.49149057090181,0.03333333333333333
157.02147993487316,-26.34102919520565,0.03333333333333333
157.79551808893538,-25.9595307707736,0.03333333333333333
158.59926033806485,-26.49143314650152,0.03333333333333333
160.18458633319548,-26.93077695714731,0.03333333333333333
161.79176054283752,-26.776539049015387,0.03333333333333333
161.78494706726798,-26.473006336816887,0.03333333333333333
162.0228876161865,-26.69160604968189,0.03333333333333333
161.91463848998404,-25.984088678980704,0.03333333333333333
164.07431616355916,-27.370818773491603,0.03333333333333333
164.69658314642638,-27.092435835113548,0.03333333333333333
152.12484178828666,-28.504100027410804,0.03333333333333333
152.3948621448796,-28.762551616149498,0.03333333333333333
152.17165555051696,-28.750618718861176,0.03333333333333333
153.10501402784138,-27.340447846010232,0.03333333333333333
157.68130010130346,-28.75344967702621,0.03333333333333333
158.00335656245485,-27.336772807012586,0.03333333333333333
164.74857227330833,-28.73751150613579,0.03333333333333333
164.81326113117814,-27.94369154907121,0.03333333333333333
164.21873708350213,-27.342486974952077,0.03333333333333333
164.19579815623746,-27.341411793171805,0.03333333333333333
149.6811639194094,-29.463706851408396,0.03333333333333333
151.78007875934344,-30.13723129135566,0.03333333333333333
154.27610009272811,-28.839116497825195,0.03333333333333333
156.16241728593738,-30.168254306374674,0.03333333333333333
156.4747573305206,-28.754553354360414,0.03333333333333333
155.99864982930953,-28.79680750420577,0.03333333333333333
158.0290903387059,-28.75894355475515,0.03333333333333333
158.93520481137608,-29.746752699444183,0.03333333333333333
163.8426391474425,-29.22607669856623,0.03333333333333333
162.58950834718615,-28.7549561630316,0.03333333333333333
152.15096701790574,-30.515394804497443,0.03333333333333333
152.886465018018,-30.130772406088372,0.03333333333333333
152.1805594915469,-30.14091547296823,0.03333333333333333
152.02210108219384,-30.139472772628213,0.03333333333333333
153.7687050550307,-30.119722669660806,0.03333333333333333
158.82842420289947,-30.110711338457406,0.03333333333333333
158.38400066992676,-30.119863712313258,0.03333333333333333
158.1914437801614,-30.338274782042674,0.03333333333333333
159.80640788213552,-31.55671521663631,0.03333333333333333
161.06708701139058,-30.345974315728984,0.03333333333333333
162.0384616340618,-30.1427906594542,0.03333333333333333
