# ra,dec,radius
159.53539540250412,-27.365780983139018,2.0
159.78301733827126,-27.226231956062644,2.0
159.72974926375005,-26.788560469326573,2.0
159.8260624554757,-26.84022831067984,2.0
159.30257672141343,-26.67093623321072,2.0
159.14472671529057,-26.33942727190589,2.0
159.2279123117728,-25.962712198133488,2.0
160.07956066589026,-26.01308263125404,2.0
158.6101752088428,-26.1258346342212,2.0
159.2125225719777,-26.041058198027077,2.0
160.00420941573122,-26.154427311755647,2.0
159.21139881989512,-26.155230907795023,2.0
160.3236295406027,-26.58622703889423,2.0
162.86744434284702,-26.36764891090436,2.0
163.29333489497094,-25.973930007842327,2.0
162.47990465144898,-25.97991929221655,2.0
162.64630663513952,-25.983002491954256,2.0
163.62851674679902,-27.374867318462233,2.0
164.2609599252891,-26.67212312205791,2.0
163.72227050568037,-26.665950325092048,2.0
163.88739450805062,-25.95836072146237,2.0
164.28535489859752,-25.957116072568326,2.0
150.88346781767038,-28.078999362944806,2.0
151.3747613313236,-27.369074597677002,2.0
151.44394944257968,-27.36974415439437,2.0
153.1772836520802,-28.501969907234802,2.0
152.78800257646662,-28.085913713105956,2.0
153.83684341889074,-28.590313568926405,2.0
154.8967218045599,-27.364200536723995,2.0
156.79590741899642,-28.734914155041558,2.0
156.90301868917268,-28.732381156501884,2.0
156.0347019994237,-28.55315307214612,2.0
155.60494055454313,-28.40371168187543,2.0
155.4138075867987,-28.37986219852677,2.0
155.67946391446947,-28.30686518325711,2.0
157.88757937352713,-28.649363729246808,2.0
157.98606300085603,-28.47818170689393,2.0
158.21177013399094,-27.863672138762656,2.0
157.85120563950218,-27.34246235875759,2.0
157.34357663731666,-27.349188706658225,2.0
157.67331771062078,-27.506459689588393,2.0
159.82066741083122,-28.713561553127604,2.0
158.56917463979417,-28.567902566234533,2.0
158.74846294469313,-28.07834516909942,2.0
158.52790496304422,-28.041993087084894,2.0
160.7173563829884,-28.78875707023244,2.0
161.57129581271013,-28.423211627758306,2.0
160.74438875005973,-28.229266205887605,2.0
160.93713071733129,-27.592971663306532,2.0
160.28272109663462,-27.37425593764628,2.0
162.74963937481073,-28.276251274342183,2.0
162.5937307265203,-27.368107736260534,2.0
164.5821514498924,-28.588011702433647,2.0
149.99903087732656,-29.948974716347518,2.0
149.3441071956409,-29.93958678160102,2.0
149.54740721930338,-29.57713875888977,2.0
149.57379752499992,-29.464039345495085,2.0
149.57849507293233,-29.46426462373448,2.0
150.7487815846707,-29.454849343755146,2.0
149.802042716881,-29.300857756867323,2.0
151.49455896358955,-30.14828043400517,2.0
151.35739201654874,-30.14945290952336,2.0
152.03752503617562,-30.14045701012177,2.0
151.66993231143533,-29.9674390940631,2.0
151.38289803989903,-28.733845757035827,2.0
153.00187710798582,-29.19318789078628,2.0
154.6891069416291,-29.574611829881093,2.0
155.49172431390116,-29.206942714724196,2.0
157.1671980507234,-29.986824557513728,2.0
156.8389403878331,-29.711213480883078,2.0
155.77382839256137,-29.628364977780237,2.0
157.06405632841216,-29.593427179770842,2.0
156.2634663163432,-28.75820405075933,2.0
156.7252010115071,-28.754078100811967,2.0
158.98775211267994,-30.1608451210402,2.0
158.8203138828587,-29.62387427817937,2.0
158.92355116997322,-29.348738809426212,2.0
160.12922543109804,-29.269582579851928,2.0
160.4670791817231,-28.83498769792241,2.0
161.10573144981768,-30.147682706682957,2.0
161.37593305385863,-30.139701584752398,2.0
160.5460226907511,-29.728648035064737,2.0
161.95493077537546,-28.97331666205057,2.0
161.7882574213969,-28.98025288709459,2.0
162.6238249480706,-30.17176818947064,2.0
163.85226098536882,-29.75973715169167,2.0
163.67542554712767,-29.49979112819287,2.0
163.16873291547174,-28.754047366453534,2.0
162.7533128300788,-28.75371387496443,2.0
150.5941919049329,-31.455436998053738,2.0
150.20467895584443,-30.544964090090623,2.0
152.40313959401848,-30.31312826000921,2.0
151.89099681523237,-30.322066074842247,2.0
153.8051205588971,-31.076373560784358,2.0
154.19738184902604,-30.799436714224672,2.0
152.90264463898598,-30.47029896924835,2.0
153.70070777815403,-30.112615902394534,2.0
155.48707107633282,-31.555584814250263,2.0
155.75514971926168,-31.55286030408309,2.0
154.93798668308594,-31.21061508743168,2.0
156.1543270051499,-30.577451980912567,2.0
155.9899193807296,-30.263029275335786,2.0
157.70660232398603,-31.397847187748145,2.0
156.45512096770528,-31.046526984301572,2.0
157.79034057696433,-30.75902110504732,2.0
157.71238898487368,-30.42080551878873,2.0
157.18490351572066,-30.13968718172089,2.0
156.6301651931249,-30.139506004393937,2.0
157.0189674684075,-30.142501708805078,2.0
159.15808103926452,-31.124688848512577,2.0
158.37226625708146,-30.983126382635717,2.0
157.81635706972187,-30.91835851558425,2.0
159.1683414283491,-30.851832037333093,2.0
160.0804200097437,-31.55643233401958,2.0
159.81015556007074,-31.526146869777037,2.0
160.80016313534168,-31.05492514274529,2.0
160.2588369311913,-30.79448369792909,2.0
160.6925209134377,-30.755156018092087,2.0
160.74031398775466,-30.64104714115236,2.0
162.43413808183638,-30.13443129975705,2.0
163.28834061359416,-31.018463913806944,2.0
163.49295369358185,-30.14075663636897,2.0
150.5436373661179,-32.1841701279271,2.0
152.70508790630052,-32.907562797636125,2.0
153.1607807423806,-32.03881976027573,2.0
153.06497017894452,-31.988383370292354,2.0
152.72395462416844,-31.498858282589694,2.0
