# "Unnamed: 0" Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)" "Unnamed: 0.1"
165785 STRIPE82-0158 iDR3.STRIPE82-0158.035946 350.1466785895745 1.444812515646683 11.222406 241 3.1737597 12.0 0 17.332273 16.960037 16.859064 16.034133999999998 15.877169 17.415741 15.243185999999998 15.962622 14.859145000000002 15.738021 14.445167999999999 14.54845 0.011413298999999998 0.013227939 0.017854916000000002 0.009580975 0.008322662 0.008229891 0.005433718000000001 0.003655974 0.002500768 0.0034509273 0.0030540368 0.0023269008 0.22460099999999983 1.103476999999998 0.0050274292753415524 0.004429445391750529 ""
167460 STRIPE82-0161 iDR3.STRIPE82-0161.028081 352.757773598408 -0.6046752889819434 8.634567 25 2.4423764 6.0 7 99.0 99.0 99.0 99.0 99.0 25.333206 22.803473 13.530180999999999 12.945294 13.390142 99.0 12.83877 22.398977 21.876364000000002 21.48479 21.602406 21.590048 4.6965775 1.1546348 0.0011683562 0.0010494033 0.0012039408 21.06886 0.0011948064 0.14003899999999803 0.5848869999999984 0.0016776560016830268 0.0015704469096818683 ""
396 SPLUS-s24s32 iDR3.SPLUS-s24s32.031711 48.37104097368265 -30.195290352660518 10.658714999999999 2266 2.6264455 12.0 6 15.527332000000001 15.170929999999998 15.226481 14.656374 14.689263 14.575804000000002 14.312117 14.254052 13.882387 14.399671 14.793789000000002 14.549735 0.0061995275 0.006257131 0.008795796 0.005984066 0.005734252 0.00233296 0.0039864615999999995 0.0018302432000000001 0.0018235134 0.0020052497 0.004026287 0.0025329015 -0.14561899999999994 0.37166500000000013 0.0027149247743715353 0.00258360045113903 ""
22677 SPLUS-s23s33 iDR3.SPLUS-s23s33.014726 333.60096628603196 -29.98098137914205 10.128575 3583 3.8106940000000002 12.0 2 17.085196 16.605404 16.51323 16.335926 16.18015 16.046446 15.873623 15.433828 14.613332999999999 15.244139 15.080905 14.938363 0.010917167 0.012327238999999999 0.017124891 0.0134993475 0.012137691499999999 0.0047205816999999995 0.008292181 0.0029619585 0.0023407560000000003 0.0027226391 0.0044287755 0.002987798 0.18968899999999955 0.8204950000000011 0.004023178075175278 0.0037752267226298145 ""
26532 SPLUS-s23s39 iDR3.SPLUS-s23s39.015242 343.732691749644 -29.878710809426106 11.342446 339 2.8153427000000004 12.0 2 16.047855 15.770185000000001 15.609228 15.106935 15.013685 14.736804000000001 14.512 15.680620000000001 14.190604 14.136122 14.026007 15.598388 0.006405111 0.007947201999999999 0.010658181999999999 0.0072682686 0.006911554 0.0025820266 0.0043421015 0.0033868062 0.0019207027999999999 0.0016295926999999998 0.0026353106 0.00420893 1.5444980000000008 1.4900160000000007 0.003758460935576121 0.003893527383014826 ""
47848 SPLUS-s24s71 iDR3.SPLUS-s24s71.000609 351.0782413486652 -31.60872162842173 17.43769 811 2.5407248 12.0 4 15.929567 15.637607999999998 15.342023999999999 13.896692999999999 14.432544 13.481525 14.20196 13.186145999999999 13.113662 13.905585999999998 12.762916 12.932704 0.006033955 0.0076691867 0.009504157 0.0043783085 0.0056828 0.0015634407000000002 0.003881012 0.0011617759 0.0012130617 0.0014944951999999998 0.0015246519 0.0011468949 -0.7194399999999987 0.07248399999999933 0.001892944569881498 0.001679655300895901 ""
55010 SPLUS-s25s19 iDR3.SPLUS-s25s19.029060 29.143985611812703 -32.11739713474637 13.001005000000001 118 2.8358135 11.0 7 25.733629999999998 23.429325 23.643064000000003 24.634287 99.0 25.072212 24.762447 13.360382999999999 12.863341 13.289793 13.03346 12.839464 15.587873000000002 3.1101832000000003 5.9454839999999995 13.824048000000001 20.946827 7.520063 11.468786999999999 0.001130211 0.0010556568 0.0011227446000000002 0.001638884 0.0010985278999999998 0.07058999999999926 0.49704199999999865 0.0015930889307725921 0.0015465407152439408 ""
69268 SPLUS-s27s26 iDR3.SPLUS-s27s26.042437 41.43522004887448 -34.16157866528087 25.374851 491 3.1944442000000004 10.0 2 22.513168 25.66198 23.376732 23.246468 99.0 17.099773000000003 99.0 15.730912 14.688701000000002 15.336685000000001 14.569482999999998 14.520859 0.59553075 16.271889 3.5554454 2.8428962 21.32164 0.00846929 21.666033 0.0037111337 0.0025458705999999998 0.003122695 0.0036106182 0.0024804268 0.394226999999999 1.0422109999999982 0.004850127565569868 0.004500441139623987 ""
1787 SPLUS-s17s23 iDR3.SPLUS-s17s23.008086 317.2080532515702 -22.155414209386407 25.139305 528 3.174671 12.0 0 16.279861 15.908973000000001 15.980769 15.378782000000001 15.292496 15.017114000000001 14.873199 15.491171 14.664203 16.207604999999997 14.526319500000001 17.12904 0.0070398715 0.008615436 0.013079708999999998 0.008698863000000001 0.007854904000000001 0.0030238985 0.005285829000000001 0.0031990274 0.0025091276 0.004756245 0.0035499337 0.010942806000000001 -0.7164339999999978 0.826967999999999 0.005731984194498076 0.004065648486900031 ""
27287 SPLUS-s23s25 iDR3.SPLUS-s23s25.000432 321.8097890252883 -30.281307291966595 17.914265 595 2.6099305 12.0 4 14.880201999999999 14.585244 14.613395 14.128689000000001 14.687037 13.779629000000002 13.540619 14.065595000000002 13.244581 13.281414999999999 12.986149000000001 13.138822 0.0036813398 0.004586153 0.0064951893999999994 0.004672223 0.0057361233 0.0016401375 0.0028048892999999997 0.0016165053 0.0013928901000000002 0.001126718 0.0019890645 0.0012837254 0.7841800000000028 0.8210140000000017 0.00197042706955931 0.0021338304092889154 ""
58007 SPLUS-s29s47 iDR3.SPLUS-s29s47.007255 318.42464646193434 -38.056272533590715 10.339791 501 3.2394476 12.0 2 17.980396 17.774070000000002 17.3802 16.580036 16.311884 15.744535 15.620235000000001 15.347818 14.864273999999998 16.105831 14.559398999999999 15.126752999999999 0.019435601 0.025726897999999998 0.029927805 0.01702247 0.013970365 0.0043730284 0.008006919 0.0031841402000000003 0.0036354628 0.004893591 0.0039121276 0.0037011229999999997 -0.7580129999999983 0.48354400000000197 0.005838320108433336 0.0048327361384044015 ""
70310 SPLUS-s33s43 iDR3.SPLUS-s33s43.030896 316.41115448294687 -42.7812242143475 10.224826 3902 4.2773685 12.0 2 17.839613 17.175005 16.892210000000002 16.72929 16.552437 16.34909 16.160120000000003 15.712784 15.199972 15.406476999999999 15.226151000000002 15.0784 0.018437367 0.01900504 0.023500333999999998 0.019511687 0.017057206000000002 0.006139995 0.0107966475 0.0041018263 0.0039757640000000006 0.0038138847 0.0066769216 0.0044584065 0.30630700000000033 0.5128119999999985 0.00560095487397156 0.005712414408905195 ""
24009 SPLUS-s03s05 iDR3.SPLUS-s03s05.040546 330.5388749847869 -2.0097191021677627 17.118303 757 2.7668513999999997 12.0 0 23.310904 23.031225 18.214845999999998 17.42765 16.668136999999998 16.550383 14.9585905 15.169159 13.078664999999999 14.211617000000002 12.882533 12.874711999999999 1.4336061000000002 1.6920118000000002 0.046342827 0.025772905 0.016235175 0.0072820773 0.006493633 0.0028284309 0.0012152003 0.0018240481 0.0015611210999999998 0.0011082239999999999 0.9575419999999983 2.0904940000000014 0.0033655865502447593 0.0030784303021499284 ""
4325 SPLUS-n06s02 iDR3.SPLUS-n06s02.033593 151.57165594109023 -6.5743506042744455 12.614808 2299 3.892871 12.0 2 17.062958 16.491817 16.468004 16.426575 16.333458 16.214376 15.979014999999999 15.9122925 15.307542999999999 15.811074 15.715291 15.630935999999998 0.012796925 0.013496289 0.018853763 0.015963841 0.014844441000000002 0.005818983000000001 0.009936978 0.0041344156 0.0036110121000000003 0.004073943 0.0068690222999999995 0.004963549 0.10121849999999988 0.6047495000000005 0.005804343539175844 0.005489335181956898 ""
59099 SPLUS-n15s13 iDR3.SPLUS-n15s13.003122 166.8297504542546 -19.55541255601515 8.871158 5353 3.8756576000000003 12.0 2 17.14935 16.768196 16.626823 16.411375 16.185081 15.965769 15.728466000000001 15.358431 14.882437 15.117014000000001 15.050877 14.900219 0.01240283 0.014460396 0.019436194 0.015670065 0.014455849 0.0100739235 0.012590838 0.003584644 0.0029324463 0.0033842528 0.0048787957 0.0037116965 0.24141699999999844 0.47599400000000003 0.004929791032188265 0.004631297216668316 ""
64061 SPLUS-n15s18 iDR3.SPLUS-n15s18.011753 175.0296747624116 -19.37376428493981 15.609231 266 2.7588565 12.0 0 16.587067 16.187794 16.058487 15.584566 15.505045 15.574457999999998 15.012741 15.115672 14.728995999999999 16.133875 14.531604999999999 14.948882000000001 0.0076362025 0.009053548 0.012115066 0.008765559000000001 0.008293773 0.003683288 0.0053286464 0.0025640333 0.0025504916 0.004405457 0.0037307148 0.003029175 -1.0182029999999997 0.38667600000000135 0.005097285369915823 0.0036165279157196408 ""
68043 SPLUS-n15s22 iDR3.SPLUS-n15s22.023102 180.47322728801936 -18.88582768843834 10.741118 41699 4.233969999999999 12.0 3 17.699704999999998 17.096923999999998 17.323776000000002 17.052104999999997 16.94849 16.546305 16.351023 15.692413 14.892717000000001 15.383007000000001 15.182970000000001 15.04049 0.017218575 0.017924443 0.029980721000000002 0.023131207999999997 0.020498283 0.006807898000000001 0.011379127 0.0035457285 0.0027543479999999998 0.0031235672 0.004836915 0.0033092654999999998 0.3094059999999992 0.7996959999999991 0.0047253425959001205 0.004489835576144883 ""
68128 SPLUS-n15s22 iDR3.SPLUS-n15s22.027105 180.4707539538797 -18.869071106666347 17.610492999999998 199 3.7723364999999998 12.0 3 16.733656 16.525467000000003 16.440825 16.431515 16.34926 16.294025 16.241903 15.852342000000002 14.922398000000001 15.82961 15.743476999999999 15.609426000000001 0.009179231999999999 0.012481586000000001 0.016925746999999998 0.01529213 0.013861368999999998 0.0058276121999999994 0.010640216000000001 0.0038613463 0.0027942035999999996 0.003975406 0.0066206013 0.0045750886 0.022732000000001307 0.9299440000000008 0.005542007588713651 0.004766295102779165 ""
68134 SPLUS-n15s22 iDR3.SPLUS-n15s22.027392 180.47066639368427 -18.867649895859124 22.637714000000003 759 3.7710992999999995 12.0 3 18.102964 17.602120000000003 17.500355 17.300789 17.088198000000002 16.669462 16.476816 15.754454999999998 14.981738 15.386729 15.185589000000002 15.037056 0.023026187000000004 0.025346927 0.033929326 0.02759469 0.022567683999999998 0.0073554245999999995 0.012290081999999999 0.0036656344 0.0028795567 0.0031297265000000004 0.0048438003 0.0033030114 0.36772599999999755 0.7727169999999983 0.004819965095233119 0.004661407764074953 ""
70235 SPLUS-n16s02 iDR3.SPLUS-n16s02.003501 152.79126867563463 -20.870559523696024 8.641031 4934 3.744629 12.0 2 16.402367 16.153523999999997 15.867173000000001 15.725458999999999 15.648582999999999 15.507501999999999 15.328593 15.051151 14.562364 14.870667000000001 14.718855 14.593047 0.0098684 0.011403798 0.015039024 0.013180296999999999 0.011393181 0.0049580373 0.008584828000000001 0.0029658085999999997 0.0025235107 0.002615992 0.003987244 0.0028388295 0.18048399999999987 0.4887870000000003 0.003954672527011302 0.0038941143928817048 ""
